latitude,longitude,brightness,frp,type
35.0502,-111.6624,304.6,15.2,0
31.8881,-101.6943,315.5,32.1,0
19.4064,-155.2783,309.6,27.1,1
19.411,-155.2843,306.5,24,1
37.1824,-76.8603,309.9,15.4,0
33.6424,-80.8318,303.8,8.1,0
33.6409,-80.821,309.5,12,0
32.0881,-81.3062,306.1,8.7,0
33.0178,-79.8801,300.9,6,2
33.009,-79.8819,302.9,7.2,2
32.68,-82.2889,300.1,7,0
32.6885,-83.3188,300.1,8.5,0
32.3474,-81.6604,318.8,19.8,0
31.9654,-82.0316,345.1,59.2,0
31.9419,-81.8552,309.2,12,0
31.9404,-81.8443,306.9,10.4,0
31.761,-83.0683,344.6,66.5,0
31.4861,-82.2903,307.2,10.2,0
31.4168,-82.3367,331.1,34.9,0
30.9896,-83.0772,301.1,6.6,0
30.5903,-82.4634,326.6,29.1,0
30.5888,-82.4524,312.5,14.3,0
30.6116,-83.1412,305.6,9.5,0
30.6393,-83.87,309,14.7,0
30.7395,-86.7796,300.5,15.4,0
30.7377,-86.7606,312.3,33.4,0
30.7436,-86.7669,314.9,35.9,0
30.7416,-86.748,301.8,14.3,0
30.6514,-86.9327,306.5,23.2,0
30.0227,-81.6136,300.9,3.8,0
30.6458,-86.9395,300.1,15.2,0
29.9689,-82.9877,302.6,5.9,0
29.5851,-82.4392,302.4,4.3,0
27.9231,-82.0682,317.3,12.4,0
27.7117,-81.4929,307.4,3.6,0
27.578,-82.4976,310.6,6.8,0
27.2864,-80.5646,304.5,4.4,0
28.0293,-82.3676,308.1,4.6,0
27.4663,-82.3555,308.1,4.5,0
27.2414,-82.3924,311,6.8,0
26.8929,-80.5277,344.2,51.5,0
26.8839,-80.5294,321.3,19.2,0
26.9223,-81.4563,307.4,4.6,0
26.9134,-81.4579,313.4,9.1,0
26.8867,-81.907,315,10,0
26.8853,-81.897,321,15.3,0
26.6003,-80.4865,309.4,7.7,0
26.5692,-81.6259,311.3,6.7,0
26.4212,-81.0672,311,7.5,0
28.0475,-82.1025,308.6,5,0
28.0509,-81.6087,338.4,36.6,0
28.6157,-81.5004,308.6,5.9,0
28.6172,-81.5106,306.7,4.7,0
28.0279,-82.3573,315.1,10.2,0
40.4246,-95.9879,306,26.1,0
30.635,-93.1117,303.9,76.9,0
32.5798,-101.3248,301.5,7.6,0
30.6353,-93.1184,303.8,76.2,0
31.5472,-106.1931,333.3,33,0
30.9528,-103.3411,311.8,10.1,0
30.1531,-100.2997,300.4,7.3,0
31.5457,-106.1824,310.6,8.7,0
37.1835,-76.8745,307.8,30.6,0
28.7678,-82.4096,312.3,48.9,0
32.3965,-92.9405,306.8,10.3,0
32.395,-92.951,306.4,10,0
31.9519,-82.0479,301.4,37,0
30.3777,-84.774,308.3,31.5,0
30.5634,-85.1581,314.3,40.2,0
30.5635,-85.1655,310.7,33.6,0
30.6563,-84.7046,305.2,26.1,0
30.6542,-84.7288,304.1,23.6,0
30.0352,-90.4975,307.2,8.1,0
30.0338,-90.5084,304.7,6.4,0
30.6647,-84.7106,305,23.7,0
30.054,-90.9042,306.1,7,0
30.0707,-90.9181,304.2,5.7,0
29.9758,-92.2062,302.5,4.6,0
29.9743,-92.2164,305.7,6.4,0
30.0182,-91.9724,300.1,3.5,0
30.0081,-92.0441,304.3,4.9,0
30.649,-86.9312,307.5,19.1,0
30.6472,-86.9482,301.1,11.1,0
30.0708,-91.729,303,3.6,0
30.6467,-86.9363,312.5,25,0
30.0676,-91.8818,301.4,4.1,0
30.0823,-91.8424,304.7,5.3,0
30.1211,-91.8919,301.8,4.1,0
30.7554,-86.7746,319,38.1,0
30.13,-91.8936,319,17.2,0
30.1286,-91.9039,333.9,34.4,0
30.7687,-86.7586,316.8,32.3,0
30.7669,-86.7762,352.5,148.4,0
30.7667,-86.7654,347.6,125.2,0
30.765,-86.783,334.8,77,0
30.1281,-92.1739,310,9.1,0
30.1266,-92.1841,318.5,16.1,0
30.0614,-93.0693,300.3,4.2,0
30.3044,-91.833,306.3,6.4,0
30.3029,-91.8433,318.5,15.9,0
30.3672,-91.9152,300.5,3.5,0
30.4742,-91.2721,311,10,0
30.4904,-91.2209,302.5,4.5,0
30.489,-91.2315,303.9,5.3,0
30.488,-91.3071,310.9,10.4,0
30.5237,-91.3084,326.3,25.4,0
30.5311,-91.5253,306.3,6.1,0
30.543,-91.506,308.3,7.7,0
30.5415,-91.5165,303.3,4.4,0
30.5852,-91.4021,306.8,7.8,0
30.5838,-91.4126,313.8,12.9,0
30.8973,-89.0626,302,8.6,0
30.5965,-91.5226,321.8,18.3,0
30.7634,-90.4011,305,7.1,0
30.7727,-90.4027,312.1,13.2,0
30.7712,-90.414,304.2,7.1,0
31.2464,-86.4273,309.1,23.6,0
31.2518,-86.4333,308.1,21.6,0
30.71,-91.4954,308,7.4,0
30.6836,-91.8866,328.6,27.4,0
30.9585,-90.4587,305.7,7.2,0
30.9678,-90.4603,323.1,24.5,0
30.9664,-90.4716,303.5,6.8,0
30.6364,-93.1103,350.9,65.7,0
30.6348,-93.1207,347.8,58.9,0
30.6302,-93.1518,309.3,9.8,0
30.6453,-93.1121,337,40.7,0
30.6437,-93.1225,324.6,24,0
30.6391,-93.1536,306.4,7.7,0
30.648,-93.1554,308.9,9.6,0
31.7613,-83.0665,301,32,0
30.6992,-93.0589,312.2,13.1,0
30.6976,-93.0693,308,10.2,0
30.8862,-91.8198,343.7,50.2,0
30.8847,-91.8302,325.2,23.2,0
31.7966,-83.4329,304,37.2,0
30.9892,-91.8087,304.8,6.6,0
31.9424,-82.052,302,39.4,0
31.9882,-82.8284,305.1,45.7,0
31.0099,-92.2504,315.6,13.3,0
31.0085,-92.2607,314.7,12.5,0
31.986,-82.836,303.2,39.6,0
30.7637,-95.2904,312.3,15,0
32.1445,-84.2384,300.2,21.4,0
31.3824,-93.1824,356.9,80.7,0
31.3808,-93.1928,320.4,19.7,0
31.6629,-91.7305,303.8,6.2,0
31.604,-92.4845,329,27.5,0
31.6144,-92.4758,332.1,31.4,0
31.6129,-92.4862,329.8,27.7,0
31.6247,-92.4672,319.6,17.9,0
31.6233,-92.4776,313.6,12.6,0
31.3438,-94.9302,300.4,5.9,0
31.4339,-95.2757,303.9,6.4,0
31.5236,-95.061,325.7,29.6,0
32.1216,-91.8037,306.8,8.9,0
31.8514,-94.7516,300.4,6.5,0
32.1076,-94.1331,306.6,8.6,0
32.1183,-94.1243,304.7,7.7,0
32.1166,-94.1351,316.6,16.8,0
32.3543,-94.8607,301.6,6.4,2
32.4279,-94.5602,300.8,6.3,0
32.5013,-94.2713,320.4,21.4,0
32.6463,-94.1753,315.2,16.1,0
32.6447,-94.1861,382.4,172.6,0
32.4891,-95.1746,313.9,16.1,0
32.6537,-94.188,343.9,54.1,0
32.8611,-93.4787,306.7,9.2,0
32.8717,-93.4766,333.2,35.1,0
32.8701,-93.4872,317.9,18.1,0
32.8926,-93.4592,306,9.9,0
32.8911,-93.4698,315.4,15.9,0
32.5928,-93.1119,306.4,9,0
34.3131,-98.6928,325.7,45.4,0
34.3176,-98.6822,309.9,20.9,0
34.3145,-98.6984,317.3,32,0
32.6017,-93.1137,340.8,47.2,0
32.6001,-93.1242,317.6,17.7,0
38.2021,-91.1856,301.2,11.7,0
38.4726,-92.7169,301.6,10.1,0
33.4138,-110.8674,314.6,31.5,2
33.9897,-114.415,307.8,7.6,0
33.9882,-114.4286,318.6,19.9,0
19.4009,-155.2769,374.3,668.8,1
19.3955,-155.305,333.2,178.4,1
19.4155,-155.28,338.5,216.2,1
19.4102,-155.3078,311.3,62.7,1
19.401,-155.2834,384,865.8,1
19.3955,-155.3117,311.4,62.6,1
19.4157,-155.2862,316.5,84.4,1
55.4153,-161.8793,312.9,21.1,1
19.4066,-155.2745,411.5,766.3,1
19.4096,-155.2914,412.9,788.4,1
30.445,-85.2712,300.9,10.3,0
33.4432,-88.5756,303.7,9.1,2
33.4413,-88.564,307.3,11.5,2
31.8822,-84.0365,307.3,26.2,0
31.8806,-84.0424,302.2,15.9,0
31.3191,-83.9584,300.1,14,0
32.4789,-91.0729,302.5,5.2,0
30.6317,-84.3101,327.4,80.6,0
30.6311,-84.3157,328.1,82.2,0
30.7186,-85.6185,303.5,15.3,0
30.9263,-87.3469,312.2,19.5,0
30.9238,-87.3331,310.5,17.7,0
30.2002,-83.7646,312.7,41.8,0
30.1954,-83.7409,311.5,38.6,0
30.4509,-85.264,303.2,14.1,0
30.7457,-87.6615,311.8,18.3,0
30.7434,-87.6482,300.4,7.9,0
30.7357,-87.6639,327.5,40.4,0
30.7334,-87.6506,315.6,22.9,0
34.2785,-103.7849,301.8,23.2,0
34.2882,-103.8243,301.3,21.3,0
34.2874,-103.7888,302.8,27.1,0
33.022,-112.6602,301.6,4.8,0
26.5493,-81.4246,311.7,10.4,0
26.567,-80.718,316.6,14.7,0
28.8904,-82.2475,306,6.6,0
29.5621,-81.2714,302.7,3.7,0
29.7294,-82.1569,305.4,6.5,0
29.7271,-82.1703,335.2,50.9,0
29.9045,-81.9768,317.4,18.1,0
30.3786,-82.3298,331.4,43.7,0
30.3762,-82.3432,333.2,47.8,0
30.1997,-83.7439,304.7,10.4,0
30.1967,-83.7602,307.6,14,0
30.1999,-83.7508,307.4,12.9,0
27.1948,-80.4121,318.6,16.4,0
26.9708,-81.8432,318.1,19.6,0
28.6839,-82.2455,309.3,9.8,0
28.8825,-82.2313,318.7,21.7,0
28.8928,-82.2337,314.3,15.6,0
30.6279,-84.312,335.6,81.3,0
30.4613,-83.3276,306.1,8.9,0
30.4585,-83.3429,313.6,19,0
30.6246,-84.3294,314,28.1,0
30.9328,-83.4335,303.9,9.9,0
30.4818,-86.8312,352.5,259.4,0
30.4764,-86.8568,310.9,34,0
30.4952,-86.835,370.2,447.7,0
30.5074,-86.8189,316.6,50.4,0
30.5019,-86.8443,323.4,75,0
31.2805,-83.0023,304.8,10.5,0
31.487,-82.9477,303.7,8.3,0
31.4845,-82.9617,307.9,12.6,0
31.3207,-83.9722,301.9,9,0
31.5401,-83.4649,304,10.6,0
31.5506,-83.4675,302.1,8.9,0
31.0038,-86.4405,306.4,26.3,0
31.192,-85.6544,303.9,16.3,0
31.1878,-85.6752,302,14,0
31.8177,-83.4141,323.7,36.8,0
31.4353,-85.4971,316.4,40.9,0
31.8171,-83.5382,302.9,9.2,0
31.4424,-85.483,302.7,12.6,0
31.4383,-85.503,312.5,30.7,0
31.8947,-83.4391,303,9.1,0
31.892,-83.4538,304.6,10.8,0
31.7448,-84.3718,303.9,13.4,0
32.0017,-83.1858,303,9.2,0
31.8784,-84.0356,314.8,25.6,0
32.1849,-82.6778,302.3,8.1,0
32.3889,-82.1572,300.4,6.2,0
32.235,-84.1195,303.8,15.1,0
32.5384,-82.6047,300.8,7,0
32.583,-82.5262,300.2,6.6,0
32.4939,-83.09,304.2,10.8,0
32.6526,-82.6042,300.7,7,0
32.6624,-82.6067,303.8,9.6,0
32.8291,-82.2932,305,10.5,0
32.749,-82.7564,325.6,35.7,0
33.7479,-83.187,303.8,11,0
33.7455,-83.2006,303.4,10.6,0
33.7461,-83.192,309.9,16.4,0
34.1527,-81.8225,305.2,10.9,0
35.734,-79.3617,301,7.4,0
35.3166,-80.4045,303.7,8.3,0
35.3182,-80.3936,308,11,0
30.4957,-99.1644,309.2,10.4,0
31.8274,-101.6843,311,5.6,0
31.5565,-99.1965,314.6,15.3,0
35.5316,-101.8988,308.8,6.2,0
33.0894,-115.4777,304.2,45.6,0
44.4617,-104.6353,311.1,18.6,0
19.4111,-155.2946,329.9,35.9,1
19.4031,-155.2824,337,47.4,1
19.4017,-155.2931,340.1,53.5,1
19.4125,-155.2838,341.9,57.2,1
19.4153,-155.2873,363.7,486.8,1
19.4137,-155.2923,343.6,256.1,1
19.4107,-155.2649,356.9,393.5,1
19.4126,-155.2597,358.4,411.9,1
29.5814,-82.6081,309.2,10.7,0
31.5118,-82.214,310.6,16.5,0
31.5094,-82.2212,306.1,10.4,0
29.7344,-83.1831,306.9,11.6,0
29.5831,-82.6234,307.3,8.1,0
26.4494,-80.5009,330.1,28.1,0
40.9744,-100.0697,300.7,8.2,0
35.3342,-99.4397,300.9,7,0
36.5957,-102.6124,300.8,5.5,0
35.3324,-99.4283,311.2,13.9,0
30.5028,-99.1552,304.4,8.3,0
33.0917,-115.4512,312.5,63.5,0
33.1002,-115.4877,311.4,57.4,0
33.1,-115.4408,309.1,46.4,0
33.1087,-115.4772,315.6,76,0
33.0472,-82.2214,301.4,9.4,0
31.795,-83.3034,316.3,31.9,0
31.7931,-83.3229,314.5,28.1,0
31.8013,-83.3114,317,30.8,0
30.9275,-85.0888,309.7,11.6,0
31.4407,-84.2247,307.2,9.5,0
31.9097,-81.761,304.7,15.4,0
38.8461,-93.9709,309.2,15.1,0
38.7976,-91.1247,302.7,9.2,2
37.806,-93.0059,306.3,11.8,0
33.5501,-116.6487,305.9,5.1,0
19.4146,-155.2952,316,10.2,1
19.4049,-155.2935,357,75,1
19.4036,-155.284,411.2,331,1
32.6145,-116.1301,319.2,15.4,0
32.6128,-116.141,306.9,4.6,0
33.4133,-110.8667,305.1,6.7,2
33.0987,-115.5034,316.4,9.4,0
33.1076,-115.5053,324.4,17.3,2
39.5374,-118.5507,301.2,4.9,0
39.5335,-118.5749,308.5,9.9,0
39.6557,-121.3154,305.6,12.3,0
36.1917,-96.7437,306.5,13.9,0
36.1902,-96.7552,323.8,29.5,0
19.4226,-155.2832,308.5,11.8,1
19.4019,-155.2756,337.6,48.9,1
19.4036,-155.2863,387.1,225,1
19.4114,-155.2739,380,187.8,1
19.4131,-155.2847,444.8,785.7,1
40.9189,-95.8638,303.6,46.8,2
38.0812,-92.1291,303.1,18.1,0
34.7975,-80.2941,305.9,25.4,0
30.0055,-90.7587,306.5,9.6,0
30.0041,-90.7474,301.1,5.9,0
28.0328,-82.3649,310.9,19.3,2
30.0336,-90.5363,308.9,12.5,0
30.0322,-90.5252,309.5,12.8,0
26.8822,-81.8494,321.1,47.3,0
26.8776,-81.8267,338,121.2,0
26.8646,-81.8299,324.5,61.1,0
26.8692,-81.8527,313.3,25.1,0
27.2934,-80.4527,307.5,20.4,0
39.3851,-101.7091,301.1,22.4,0
39.3791,-101.6825,304.2,28.8,0
32.4324,-110.7564,302.3,9.3,0
33.0981,-113.3396,309.5,6.7,0
33.4217,-110.861,308.1,8.8,2
34.0509,-109.4518,304.1,13,0
31.492,-111.0042,304.2,5,0
26.8749,-81.8298,310.2,28.2,0
26.8151,-81.0569,339.2,108.3,0
26.8113,-81.0767,313.4,24.1,0
26.8705,-81.8521,309.4,26.1,0
27.6553,-80.8126,308,17.1,0
37.1759,-76.8671,306.1,10.4,0
36.259,-80.8209,311.6,19,0
28.3993,-97.0815,304.7,6.6,0
28.3979,-97.093,311.5,12.1,0
28.8835,-95.5577,315.3,20.7,0
28.9119,-98.7225,323.1,19.6,0
30.0896,-91.8854,303.6,21.2,0
29.2033,-97.906,315.9,13.8,0
30.07,-92.1141,302,17.6,0
30.0954,-91.891,306.2,26,0
30.0772,-92.1199,301.6,16,0
30.0704,-92.9657,307.9,26.8,0
29.8694,-91.6907,316.3,53,0
28.2752,-97.2231,305,6.2,0
31.0304,-92.9481,340.6,137.2,0
29.9345,-95.9585,319.7,23.4,0
30.2485,-96.4968,322.8,28.6,0
31.0176,-92.9389,310.3,30.3,0
31.0304,-92.9405,327.3,76.7,0
31.0283,-92.9631,324.9,67.9,0
31.0175,-92.9465,318,49.6,0
31.0432,-92.9497,323.1,65.7,0
31.0757,-93.0219,305.1,22,0
31.0885,-93.0235,311.7,36.4,0
31.0871,-93.0284,316.2,45.4,0
31.2288,-97.6446,314,16.4,0
31.2273,-97.6564,315.7,17.7,0
31.2584,-97.6807,318.9,20.8,0
31.7095,-97.5468,303.1,6.4,0
31.7435,-98.9908,314.8,12.7,0
32.1321,-96.2824,302.6,6.6,0
33.028,-94.0567,301.9,16.2,0
34.8019,-95.8409,300.5,8.9,0
34.6838,-98.46,315.1,15.8,0
34.6823,-98.4724,309.5,10.3,0
34.0412,-109.4676,301.4,31.3,0
34.9778,-97.9539,323.4,28.5,0
35.0492,-97.2433,324.5,30.9,0
34.4482,-96.8952,303.9,9.2,0
39.3517,-97.106,303.8,13,0
39.3754,-101.6925,307.3,9.1,0
39.3738,-101.7041,311.8,12.4,0
38.6774,-94.837,309.5,32.5,0
39.35,-97.1237,306.7,16,0
44.0559,-104.3085,300.3,6.9,0
44.1079,-104.3927,312.6,15.5,0
44.0647,-104.311,345.1,55.6,0
19.409,-155.2981,350,418.1,1
19.4015,-155.2622,334.4,224.7,1
19.4182,-155.3016,319.8,109,1
19.4109,-155.2651,327.4,167.8,1
19.3948,-155.2689,326.7,150.7,1
19.402,-155.3046,326.9,151.8,1
37.595,-120.4901,302.2,11.5,0
39.75,-122.0932,325.9,44.2,0
38.5209,-122.4473,306.2,11,0
38.5193,-122.4625,307.5,12.2,0
38.5524,-122.5491,303.1,9.1,0
39.011,-122.0958,300.6,7.3,0
39.0094,-122.1127,301.9,8.6,0
39.7517,-122.0758,319.4,32.1,0
19.4077,-155.2907,383.8,801,1
19.3933,-155.2877,363.2,438.8,1
19.413,-155.2637,327.1,100.8,1
19.41,-155.2869,414.3,361,1
19.419,-155.2883,301.2,5.8,1
19.3997,-155.2949,316.4,15.7,1
19.4114,-155.2774,340.5,46.6,1
19.4086,-155.2964,326.4,26,1
19.4025,-155.2759,308.7,10.2,1
19.4011,-155.2854,389.4,202.7,1
38.6244,-120.2299,310.5,33.2,0
37.0358,-119.2263,314.6,30,0
33.5903,-80.7177,303.9,24,0
28.3201,-82.5296,300.6,12.1,0
29.5746,-81.2782,301,10.5,0
29.4142,-82.3495,308.7,32.9,0
27.474,-80.7207,300.5,6,0
26.7636,-80.4771,304,7.7,0
27.0652,-80.6309,308.6,12.7,0
43.8068,-99.3048,316,26.6,2
37.0855,-94.1781,317.6,23,0
38.2,-99.5877,316.2,18,0
40.665,-99.7468,302.6,12.1,0
39.6568,-93.5009,303,10.5,0
38.3881,-94.3541,301.6,8.2,0
38.1907,-99.5895,303.6,7.2,0
33.5049,-96.1175,303.7,6.7,0
36.2289,-94.3538,305.7,11.4,0
36.5182,-97.837,300.1,4.2,0
35.2093,-94.1456,300.1,7.6,0
34.9508,-96.1823,301.1,5.5,0
34.949,-96.1709,301.4,5.8,0
34.9429,-96.1788,315.2,17,0
35.0659,-97.2009,309.9,10.8,0
35.057,-97.2029,300.3,4.4,0
34.8108,-96.6897,301.7,5.9,0
34.8587,-97.056,305.2,8,0
34.8819,-97.8195,317,15.7,0
34.8803,-97.8087,329.9,29.5,0
34.8715,-97.8106,302.4,4.8,0
34.4814,-97.1876,311.7,12.9,2
34.4797,-97.1768,304.1,7.5,0
34.132,-96.2757,313.6,14.3,0
33.7955,-95.3807,309.5,12.3,0
33.7934,-95.3684,301.3,5.8,0
33.7909,-95.3749,311.6,14.9,0
33.4925,-94.8346,303.7,9.8,0
33.4901,-94.8214,305.4,11.4,0
33.871,-98.6026,306.2,7.1,0
33.0092,-94.3238,311.3,19.2,0
33.0066,-94.3096,303.3,11.3,0
33.2008,-95.726,300.2,5.2,0
30.9121,-93.1255,307.8,22.9,0
30.9086,-93.1074,314.4,34.2,0
30.0333,-90.4941,306.1,30.2,0
30.0301,-90.5004,312.8,56.8,0
30.0809,-92.9704,308.9,28.7,0
29.865,-91.6235,312.5,38.9,0
29.8699,-91.647,318.1,54.6,0
32.6693,-94.7874,303.4,9.4,0
31.3538,-94.9381,329.1,46.2,0
28.2772,-97.1741,301.7,4.9,0
28.2815,-98.2205,333.3,34.2,0
28.2799,-98.2099,310.8,8.8,0
28.2724,-98.2224,316.4,14.6,0
28.7764,-95.8836,302.5,6.7,0
28.8142,-98.7924,328.6,27.1,0
28.8126,-98.7821,313.3,11.2,0
28.2708,-98.2118,304.1,4.5,0
38.5443,-122.464,302.9,6.6,0
38.6089,-120.2383,300.7,8.2,0
36.3976,-120.0962,300.9,4.2,0
37.0401,-119.2398,301.6,8.1,0
37.9212,-119.9428,301.2,6,0
35.6932,-118.2444,300.8,6.8,0
36.1881,-120.3401,301,3.6,0
36.1766,-120.1145,302.5,4.8,0
27.6122,-81.1715,308,10,0
31.3147,-85.0619,301.1,5.5,0
28.4396,-82.0812,305.5,7.9,0
28.4381,-82.0942,322.6,27.8,0
28.8492,-82.3967,311.5,11.3,0
28.8477,-82.4094,314,14.7,0
28.8462,-82.4221,311.4,11.6,0
28.8952,-82.0869,310.4,10.2,0
29.2653,-82.6528,316.3,17.3,0
29.2665,-82.66,316.8,18.2,0
29.7476,-81.8256,309.4,14.3,0
29.7461,-81.8398,311.9,17.4,0
29.5844,-83.388,309.8,10.8,0
29.5939,-83.3896,310.4,11.7,0
29.8449,-81.86,314.3,20.6,0
29.8433,-81.8741,301.5,6.8,0
29.7122,-83.0871,301,4.9,0
29.7108,-83.0992,300.9,5.2,0
29.8677,-84.7457,355.4,77.5,0
29.8663,-84.7563,359.1,88.1,0
29.8648,-84.7669,320,19.3,0
29.8782,-84.7367,309.3,9.7,0
29.8767,-84.7474,344.2,52.8,0
29.8753,-84.758,336.2,38,0
29.8739,-84.7686,344.2,53.2,0
30.2751,-81.9121,300.5,8.2,0
29.889,-85.0687,302.9,6.4,0
29.8876,-85.0791,301.3,5.3,0
30.0527,-84.4006,307.8,9.4,0
30.06,-84.3965,308.6,10.8,0
30.2132,-83.9186,313.4,13.7,0
30.2239,-83.9089,318.3,19.2,0
30.2225,-83.9202,303,6.1,0
30.0356,-85.3426,306.4,7.2,0
30.0342,-85.3529,312.9,11.8,0
30.1001,-85.4077,305,5.7,0
30.3969,-84.3623,308.5,8.5,0
30.3955,-84.3733,324.1,23.8,0
30.4061,-84.3639,330.8,30.5,0
30.4047,-84.375,342.4,50.5,0
30.4153,-84.3655,331.1,31.5,0
30.4139,-84.3766,332.6,33.8,0
30.4499,-85.2727,307.6,8.8,0
30.6635,-84.2796,311.7,13.7,0
30.5394,-85.2195,300.4,4.5,0
30.661,-84.5169,300.6,5.6,0
30.6596,-84.5278,301.8,6.3,0
29.7355,-90.581,302.7,7.2,0
30.6284,-85.1777,303.6,6.2,0
30.627,-85.1883,301.5,5.2,0
30.4883,-87.5453,308.1,9.3,0
29.927,-91.0069,306.8,11.8,0
29.9242,-91.0223,312.2,18,0
30.0281,-90.504,324.6,33.3,0
30.0192,-90.6431,310.7,16.7,0
30.6452,-86.9339,315.6,15.3,0
29.8568,-91.6355,302.5,12.3,0
31.0867,-83.9106,300.6,5.7,0
29.9952,-91.0774,304.8,9.2,0
29.9924,-91.093,306.9,12.6,0
30.0433,-91.0798,302.9,7.7,0
29.956,-91.6674,313,25.1,0
30.0976,-91.0287,304.2,7.3,0
29.9961,-91.8807,302.7,8.1,0
29.9927,-91.8981,324.8,48,0
30.7683,-87.523,306.5,9.3,0
30.7667,-87.5337,308.6,10.8,0
30.1594,-91.1954,330.8,54.4,0
30.1731,-91.1824,326.6,42.1,0
30.1702,-91.1981,331.5,54.8,0
30.0608,-91.9156,302.9,8.6,0
29.9871,-92.2225,300.7,8.4,0
30.1965,-91.195,305.4,9.8,0
30.0614,-91.9042,302.2,8.2,0
31.5199,-82.4033,300.7,7.1,0
30.2239,-91.1691,303.9,8.8,0
30.0615,-92.0896,315.6,30.4,0
30.815,-87.8824,310.4,12.2,0
30.8133,-87.8932,300.6,5.7,0
30.4989,-89.8708,317.6,23.3,0
30.4966,-89.8839,313.8,18.7,0
31.2131,-85.3443,300.2,4.2,2
30.9256,-87.3441,313.2,13.7,0
30.2139,-91.7147,301.1,9.9,0
30.1268,-92.1682,300.4,7.2,0
30.3105,-91.2616,303.4,9.6,0
30.3076,-91.2773,301,7.4,0
31.1521,-87.5511,314.1,14.3,0
30.318,-92.5218,307.2,18.1,0
30.3144,-92.5408,300.2,8.6,0
30.1037,-93.6153,319.4,55.4,0
30.3118,-92.5271,310.1,24.5,0
30.1069,-93.5993,319.7,62.9,0
30.1023,-93.6218,307.9,32.7,0
31.4655,-85.7843,301,5.2,0
31.9232,-82.152,300.4,9.3,0
31.2906,-87.0657,309.6,10.9,0
32.8838,-82.6342,300.3,8.5,0
30.9415,-92.1122,312.9,22.7,0
30.9382,-92.1296,308.1,15,0
30.9303,-92.1092,312,21.4,0
30.9392,-92.1186,326.5,49.6,0
32.6649,-83.4942,301.6,8.3,0
31.5849,-90.7842,313.3,21.4,0
31.5823,-90.7983,306.4,13.8,0
32.8961,-81.9879,314.2,24.9,0
32.9644,-81.4497,304.7,15.8,0
32.9,-81.978,302.7,9.8,0
32.8984,-81.9938,309.9,18.3,0
32.9634,-81.4551,300.7,12,0
30.927,-92.1266,312.1,21.5,0
32.151,-88.7307,320.6,23.2,0
32.1492,-88.742,312.8,15.6,0
32.882,-86.517,312.6,13.8,0
33.8279,-80.4935,302.3,18.7,0
33.5293,-86.763,300.2,3.9,2
32.9998,-94.3115,300.7,14.8,0
32.9953,-94.3336,302.4,17.6,0
33.0503,-94.2568,303.1,18,0
33.0551,-94.24,302.6,18.5,0
32.1887,-83.7303,301.6,6.9,0
31.0493,-91.1076,300.3,8.4,0
31.1554,-90.4241,303.6,10.1,0
31.4774,-87.2352,306.8,9.3,0
30.7107,-91.6116,307.3,14.2,0
30.7137,-91.5953,306.8,13.5,0
31.9951,-83.1366,303.2,8.9,0
37.0801,-94.1851,301.1,11.7,0
37.6124,-94.0955,304.6,15.1,0
34.4422,-94.3826,327.8,75.6,0
35.8893,-89.7883,306.7,10.7,0
34.6443,-98.3598,323.8,133.5,0
34.6626,-98.3343,305.8,41.5,0
34.6536,-98.3711,321.4,119.2,0
37.0818,-94.1788,302.8,13,0
38.2753,-92.4494,321.8,30.7,0
37.7583,-96.9153,303.6,19.8,0
37.7712,-96.9199,302.8,18.4,0
37.7654,-96.9457,302.1,17.2,0
39.2679,-91.7482,310.7,15.1,0
38.1972,-99.5989,307.3,45.2,0
38.1931,-99.6013,309.2,49.9,0
41.0222,-86.1058,301.9,10.8,0
37.2706,-98.4174,302.1,23.4,0
41.8627,-95.5431,307.5,20,0
41.8722,-95.5395,311.4,25.1,0
19.4092,-155.2832,385.2,273.3,1
19.4076,-155.2701,350.7,92.3,1
19.3988,-155.2845,323.6,21.9,1
33.4138,-110.8609,309.8,9.4,2
34.1369,-110.8205,305.9,9.2,0
33.4123,-110.8717,302.7,4.9,2
37.926,-119.9689,321.7,47.2,0
37.9187,-119.9441,321.3,47.5,0
19.4036,-155.2806,363.8,106.7,1
34.6692,-98.3299,300.4,11.4,0
41.4772,-90.8337,306.5,25.9,0
39.986,-120.8254,303.4,10.5,0
38.6132,-120.2889,303.2,10.2,0
38.6117,-120.3002,306.6,12.1,0
39.749,-122.0775,305.6,11,0
39.9844,-120.8368,301.1,9.2,0
33.0135,-79.88,300.6,11.4,2
19.3947,-155.3207,306.7,70,1
19.4144,-155.2868,344.4,380.1,1
19.4111,-155.3232,315.1,111.1,1
19.3979,-155.2848,333.3,255.3,1
19.3992,-155.2717,303.5,5.8,1
19.4199,-155.2879,325.9,25.9,1
19.4185,-155.2785,334.6,37.1,1
19.4109,-155.2894,466.1,961.8,1
19.4096,-155.2799,503.3,1717.4,1
19.4082,-155.2704,324.9,23.9,1
19.4019,-155.2908,322,20.8,1
19.4006,-155.2813,334.7,36.3,1
35.2072,-80.549,304.4,11.5,0
32.2477,-85.0684,322.2,22.3,0
33.1089,-94.1319,317.1,83.1,0
33.1088,-94.1395,312.4,60.2,2
33.1065,-94.1077,301.6,25.5,0
31.6112,-82.7482,305.5,9.6,0
31.6093,-82.7368,305.8,9.7,0
31.5469,-83.154,301.8,6.4,0
31.5569,-84.2104,321.2,20.2,0
